SDR5ID,ra_deg,dec_deg,z,M_i,mbh_solar,chi2_pdf,log10_tau_d,log10_sigma_mag_sqrtyr,log10_tau_lim_lo,log10_tau_lim_hi,log10_sig_lim_lo,log10_sig_lim_hi,edge_flag,Plike,Pnoise,Pinf,mu,npts
7875.0,52.261002,0.235615,2.898,-25.921,0.0,1.11685,3.56368,-0.882796,3.05153,4.63078,-0.994322,-0.795815,0.0,138.563,110.179,138.519,20.6471,64.0
7632.0,50.343166,-1.100137,1.5693,-26.272,9.112,0.942699,3.75711,-1.24135,3.27412,4.66895,-1.34017,-1.17185,0.0,230.625,161.58,230.556,18.5129,71.0
7826.0,51.794529,1.073875,2.8945,-26.506,0.0,0.933253,3.34591,-0.898863,3.10841,4.62721,-1.004,-0.829486,0.0,146.825,89.0787,146.684,20.1224,65.0
8249.0,54.769337,0.884624,1.6028,-24.752,0.0,1.03628,2.39582,-0.698054,2.25589,4.25162,-0.860429,-0.654707,0.0,131.779,90.0693,130.579,20.2975,64.0
8198.0,54.524601,0.595778,0.9827,-24.729,8.952,0.930633,2.15242,-0.798192,1.96035,2.82538,-0.910284,-0.753558,0.0,195.331,134.172,192.028,19.177,70.0
8148.0,54.092052,0.940593,0.834,-23.662,8.803,1.12126,3.60071,-0.731119,3.22323,4.65943,-0.831472,-0.661373,0.0,126.424,54.7877,126.367,20.0419,63.0
7664.0,50.577896,0.753469,0.6163,-22.626,0.0,1.22527,1.5889,-0.318771,1.41649,3.13634,-0.773878,-0.276916,0.0,79.0121,69.0962,76.4196,19.8443,43.0
7963.0,52.857918,0.844708,0.4261,-22.414,8.615,1.39267,1.90879,-0.517343,1.64198,3.3919,-0.831683,-0.433546,0.0,85.1026,77.9405,82.8753,19.511,42.0
8254.0,54.805714,0.191356,1.6023,-25.324,8.758,1.05863,2.5002,-0.90198,2.3474,4.28469,-1.04235,-0.855682,0.0,177.064,151.385,175.916,19.7588,69.0
7910.0,52.458359,0.954142,1.8546,-26.704,9.733,1.50715,5.0,-1.175,3.39643,4.72435,-1.24103,-1.0629,1.0,204.341,134.932,204.355,18.7311,71.0
7913.0,52.489307,-0.458435,2.3504,-25.308,0.0,1.04075,2.78429,-0.902298,2.64942,4.45788,-1.04473,-0.83181,0.0,140.421,104.164,139.754,20.3936,61.0
7751.0,51.273228,-0.579311,2.4983,-26.177,0.0,1.25792,3.17967,-0.931452,2.92296,4.57895,-1.03875,-0.85783,0.0,156.756,105.971,156.549,20.0596,64.0
8114.0,53.769402,-0.965437,0.7194,-23.619,8.715,1.12561,3.68989,-0.640457,3.21725,4.65829,-0.727167,-0.593034,0.0,151.792,69.7591,151.736,19.9998,66.0
7943.0,52.701485,-0.738801,2.5589,-25.671,8.733,1.00565,2.51738,-0.614479,2.30028,4.3218,-0.762056,-0.561261,0.0,141.922,108.02,141.058,20.3723,67.0
8073.0,53.46236,-0.132357,1.6015,-25.19,0.0,1.00424,3.04195,-0.696427,2.9096,4.5557,-0.807466,-0.642326,0.0,137.153,77.375,136.767,20.1954,62.0
7647.0,50.416702,-0.453084,1.8319,-25.173,0.0,1.47061,2.55725,-0.755502,2.3677,4.25039,-0.907976,-0.675816,0.0,137.225,101.746,136.048,20.1121,64.0
7898.0,52.410336,0.254416,0.9218,-23.264,0.0,1.01295,2.46713,-0.45933,2.30334,4.0962,-0.591133,-0.410908,0.0,115.292,75.9168,113.685,20.742,65.0
8166.0,54.259892,-0.576899,0.9961,-24.206,9.241,1.27496,2.60502,-0.852699,2.46921,4.35461,-0.984648,-0.804134,0.0,165.56,112.332,164.612,19.6379,65.0
8024.0,53.133141,-0.969015,2.9267,-26.275,9.208,1.31929,3.5234,-1.05992,3.17516,4.64694,-1.17044,-0.968874,0.0,152.904,100.974,152.822,20.1185,65.0
7740.0,51.114117,0.593935,2.4911,-26.452,9.55,1.2692,2.38486,-0.845406,2.18097,3.88303,-0.997759,-0.772693,0.0,173.076,146.906,171.147,19.7252,72.0
7625.0,50.305458,0.65275,1.2962,-26.557,9.596,1.23095,5.0,-1.15,3.24918,4.691,-1.20695,-1.06005,1.0,223.575,126.973,223.595,18.0288,69.0
7996.0,53.026184,-0.383836,2.0447,-25.469,9.613,1.26436,3.3279,-0.776372,2.97885,4.6142,-0.875885,-0.709499,0.0,154.117,109.751,154.059,19.8733,68.0
8225.0,54.645542,0.881594,0.7446,-23.41,8.489,1.02621,2.8374,-0.415166,2.73787,4.52331,-0.536986,-0.369909,0.0,107.998,41.1793,107.569,19.8444,58.0
8147.0,54.085835,0.095525,0.8079,-23.462,0.0,1.1622,3.11865,-0.796233,2.92473,4.58817,-0.912949,-0.726664,0.0,150.895,91.1489,150.716,19.9082,67.0
7790.0,51.561729,-0.852133,1.0617,-24.135,0.0,1.13149,2.50628,-0.720198,2.3491,4.17618,-0.863723,-0.666769,0.0,141.972,91.8151,140.5,19.8717,61.0
8034.0,53.229469,-0.036972,1.8938,-25.149,0.0,1.44267,2.95477,-0.910066,2.80164,4.52991,-1.04457,-0.829544,0.0,138.387,114.934,137.981,20.2718,67.0
7884.0,52.323708,-1.13868,1.806,-26.885,9.355,1.36452,1.86887,-0.614919,1.662,2.27751,-0.754154,-0.56727,0.0,191.482,154.63,186.696,18.4228,73.0
7832.0,51.820595,0.499916,2.1768,-25.585,0.0,1.21242,5.0,-1.0,3.61757,4.76727,-1.08523,-0.877014,1.0,134.458,79.4615,134.482,20.4043,69.0
7812.0,51.70953,0.98924,1.5006,-24.942,8.99,1.28256,3.13914,-0.978745,2.97993,4.57702,-1.09324,-0.905181,0.0,168.47,126.213,168.147,19.8453,70.0
8266.0,54.86298,0.378259,1.41,-24.792,0.0,1.09556,5.0,-1.2,3.17884,4.67856,-1.30617,-1.05314,1.0,168.894,157.682,168.897,20.0475,65.0
7620.0,50.278481,-1.092691,1.9223,-25.558,9.423,1.24137,2.80567,-0.915638,2.65485,4.46365,-1.03151,-0.859388,0.0,172.235,128.07,171.635,19.6281,71.0
8268.0,54.879829,1.247217,1.409,-24.885,8.741,1.44973,1.78575,-0.299497,1.68393,3.65977,-0.73772,-0.289741,0.0,115.732,103.791,113.617,19.7038,64.0
8070.0,53.455765,0.178075,2.5691,-26.401,9.417,1.09378,5.0,-0.95,3.37474,4.71269,-1.02073,-0.853647,1.0,182.338,150.421,182.347,19.8521,70.0
7745.0,51.210693,1.058316,2.1782,-25.96,9.15,1.90418,5.0,-0.85,3.13959,4.66905,-0.928852,-0.720844,1.0,136.375,82.8139,136.381,20.059,71.0
8142.0,54.018593,0.183517,2.1398,-25.141,0.0,1.32665,5.0,-0.75,3.29229,4.69693,-0.842243,-0.640504,1.0,112.598,71.9122,112.592,20.4811,64.0
8107.0,53.713074,1.049607,1.1919,-23.977,8.299,1.35372,2.68953,-0.619611,2.55215,4.47654,-0.776874,-0.564755,0.0,229.119,176.605,228.596,20.2931,119.0
8162.0,54.226006,0.671124,2.6377,-26.772,8.98,1.09366,5.0,-0.825,3.45299,4.72432,-0.89329,-0.754101,1.0,160.544,70.4209,160.542,19.4583,66.0
7989.0,52.997025,0.696381,1.5581,-24.436,0.0,0.96073,2.4215,-0.619491,2.24037,4.05872,-0.758556,-0.56494,0.0,127.204,93.6295,125.583,20.5286,66.0
8104.0,53.684704,-1.145576,1.3734,-24.216,0.0,1.22655,3.17371,-0.549152,3.00822,4.58622,-0.663777,-0.47633,0.0,84.7867,39.723,84.4886,20.7142,57.0
8146.0,54.079975,-0.021058,1.6494,-24.921,0.0,1.33602,3.4188,-0.766807,3.00031,4.61877,-0.870821,-0.690216,0.0,135.514,73.8936,135.454,20.3187,66.0
8200.0,54.528149,0.076084,1.456,-25.268,9.162,1.26046,5.0,-1.1,3.63188,4.77259,-1.18802,-0.992631,1.0,196.946,119.21,196.958,19.3841,71.0
7743.0,51.16238,0.390829,1.7373,-25.041,0.0,1.29444,2.51606,-0.62585,2.36273,4.24737,-0.78786,-0.572885,0.0,137.964,84.3715,136.683,20.2593,66.0
8053.0,53.341118,-0.83359,1.1138,-24.9,9.007,1.22695,3.08924,-0.85533,2.94802,4.57535,-0.959833,-0.803519,0.0,212.269,119.086,211.966,19.2289,79.0
7685.0,50.695087,-0.863587,1.6838,-25.979,9.154,1.68855,5.0,-1.175,3.4436,4.718,-1.25048,-1.06071,1.0,173.438,112.804,173.446,19.1557,67.0
8026.0,53.139305,1.052856,2.2463,-25.622,0.0,1.03369,-0.470775,0.475991,-1.74364,-0.204248,0.28855,1.06122,0.0,196.432,196.401,185.252,20.3152,102.0
8271.0,54.883049,-0.860018,1.7569,-25.509,9.063,1.5782,5.0,-1.05,3.12322,4.65966,-1.15102,-0.923934,1.0,150.09,129.633,150.085,19.8357,63.0
8038.0,53.257919,0.800533,1.6374,-26.117,9.042,1.05099,3.22987,-1.00571,3.06036,4.60045,-1.09797,-0.955254,0.0,193.701,103.839,193.437,18.9024,65.0
7954.0,52.789619,-0.708792,1.2736,-24.769,9.394,0.798824,3.15974,-0.94913,2.9086,4.58027,-1.05894,-0.885958,0.0,188.313,153.165,188.115,20.0046,71.0
7770.0,51.432644,-0.876311,1.1914,-24.915,8.485,1.065,2.93482,-0.963801,2.80148,4.5179,-1.07067,-0.909151,0.0,173.908,117.466,173.432,19.5927,65.0
8212.0,54.588543,0.62081,1.5387,-26.154,8.729,1.54556,1.82657,-0.734192,1.57261,2.32726,-0.929123,-0.652134,0.0,185.743,159.76,181.569,18.7262,71.0
8203.0,54.545208,0.938252,1.6289,-26.757,9.8,1.55768,1.2802,-0.704902,0.961862,1.65182,-0.89434,-0.602121,0.0,192.352,186.306,185.158,18.3752,69.0
7994.0,53.013676,0.573339,1.5393,-25.876,9.274,1.23209,3.79359,-1.01213,3.31354,4.67647,-1.10284,-0.950128,0.0,199.314,116.532,199.253,18.8027,70.0
7661.0,50.546516,-0.009833,2.0677,-26.202,9.448,0.906926,3.15816,-0.812739,3.00013,4.58982,-0.904827,-0.76566,0.0,178.479,100.476,178.215,19.4475,68.0
8138.0,53.990032,-0.383253,1.4223,-24.888,8.993,1.02623,3.48336,-0.981763,3.12558,4.63439,-1.08055,-0.912911,0.0,176.186,92.9135,176.083,19.8009,70.0
7700.0,50.787521,-0.910423,0.7087,-22.672,0.0,1.13147,2.41806,-0.56719,2.25933,4.14126,-0.69915,-0.521171,0.0,122.523,77.8885,121.011,20.3512,62.0
8278.0,54.9156,-0.207462,1.1764,-24.426,8.494,1.17152,2.85293,-0.901834,2.74718,4.49421,-1.01332,-0.855617,0.0,317.219,193.942,316.658,19.7769,121.0
8109.0,53.743664,-0.128859,1.3573,-25.363,9.15,1.39972,3.81019,-0.980328,3.28265,4.67526,-1.07383,-0.91222,0.0,170.208,85.245,170.169,19.4512,66.0
7860.0,52.083096,-0.588558,1.559,-25.624,9.033,1.42497,2.94424,-0.787503,2.81818,4.5418,-0.896356,-0.733862,0.0,158.559,89.9985,158.183,19.5079,67.0
7741.0,51.14352,-0.131017,2.3783,-26.071,9.12,0.960271,5.0,-0.95,3.36711,4.70196,-1.04522,-0.85461,1.0,162.611,99.2045,162.607,20.1218,69.0
7578.0,50.037651,0.567841,1.8068,-25.413,0.0,1.31319,3.02998,-1.09857,2.67546,4.52357,-1.24272,-0.975395,0.0,159.666,138.622,159.415,19.9441,68.0
7709.0,50.872879,0.524553,1.2417,-26.044,9.323,0.985662,2.85819,-1.01877,2.72601,4.48548,-1.12734,-0.968626,0.0,221.492,173.19,220.906,18.5471,71.0
7840.0,51.889847,-0.206736,1.1589,-24.097,0.0,1.27233,5.0,-0.9,3.68293,4.78327,-0.973714,-0.785943,1.0,250.526,120.711,250.577,20.4092,120.0
8218.0,54.620678,0.805957,1.9936,-25.44,0.0,1.04731,5.0,-0.8,3.44672,4.72444,-0.869065,-0.709614,1.0,156.136,75.4754,156.148,19.8214,65.0
7707.0,50.851261,-0.981868,1.5699,-26.198,9.086,1.35184,3.14756,-1.0362,2.90673,4.57292,-1.14605,-0.964537,0.0,192.218,139.798,191.984,18.7514,67.0
7872.0,52.202023,-1.00353,1.839,-25.691,0.0,1.11199,3.4497,-0.986636,3.13818,4.63531,-1.08789,-0.919658,0.0,165.176,116.433,165.064,19.9033,65.0
7904.0,52.44482,1.22341,1.8868,-25.351,8.831,1.14483,4.79725,-0.95345,3.34067,4.69732,-1.04813,-0.851252,0.0,158.073,85.2091,158.063,19.8503,67.0
8022.0,53.117714,-0.242984,1.7343,-25.105,0.0,1.07394,7.5,-1.39039,2.50313,4.57323,-1.35128,-0.932285,0.0,192.943,163.764,171.512,20.0685,69.0
7814.0,51.71534,-0.461595,1.9075,-25.311,0.0,1.18741,2.91918,-0.803329,2.79887,4.51676,-0.914073,-0.75063,0.0,141.442,80.2039,140.94,20.2311,64.0
8246.0,54.749317,-0.581281,1.3015,-23.963,8.657,1.23821,5.0,-0.675,3.67831,4.77713,-0.754798,-0.607614,1.0,139.73,48.1827,139.747,20.3869,63.0
7628.0,50.325916,-1.094443,2.411,-28.191,0.0,1.04438,-2.45,1.55235,-2.38586,-0.713751,0.469796,1.30631,0.0,177.5,166.533,119.101,17.8118,71.0
8127.0,53.918621,-1.035338,1.82,-25.431,0.0,1.28023,2.69329,-0.498742,2.58577,4.45902,-0.634003,-0.460859,0.0,142.136,83.2444,141.476,19.7816,68.0
7659.0,50.53022,0.66488,2.1792,-25.644,8.052,1.34646,5.0,-1.125,3.22971,4.69215,-1.22785,-0.97677,1.0,151.451,116.014,151.457,20.1439,67.0
7652.0,50.487129,0.262957,1.6458,-25.244,0.0,1.10949,1.13271,-0.164768,0.917064,1.37737,-0.308939,-0.105938,0.0,130.828,118.324,119.466,19.9185,67.0
7809.0,51.680622,0.58634,3.2184,-26.858,9.111,1.13109,3.80583,-0.979684,3.21842,4.66243,-1.08745,-0.894578,0.0,169.833,127.659,169.782,20.1965,73.0
8015.0,53.099129,1.030608,1.25,-24.161,8.478,1.22412,2.50787,-0.801433,2.32583,4.25634,-0.964522,-0.733406,0.0,132.085,106.184,130.942,20.2109,64.0
7645.0,50.412399,-0.29871,0.6654,-23.547,8.16,1.10328,1.01841,-0.259098,0.748037,1.24443,-0.391182,-0.174218,0.0,114.203,105.842,101.09,19.1839,51.0
7657.0,50.501892,0.937122,1.7537,-25.594,9.319,1.70038,2.81464,-1.01193,2.42476,4.45178,-1.16792,-0.87698,0.0,150.936,135.243,150.557,19.7188,69.0
8257.0,54.814751,0.551658,1.8325,-25.303,0.0,1.76909,1.68406,-0.399561,1.15744,2.35256,-0.714699,-0.180947,0.0,112.68,107.233,109.164,19.9887,68.0
7914.0,52.492874,1.19919,1.446,-24.888,0.0,1.34226,2.98425,-0.903385,2.70898,4.55514,-1.04222,-0.801986,0.0,138.042,93.6419,137.924,20.086,65.0
7928.0,52.596184,-0.40728,2.2041,-26.832,0.0,1.41978,2.47087,-1.02561,2.2953,4.15297,-1.18387,-0.962525,0.0,203.769,176.917,202.304,18.9494,72.0
8047.0,53.292873,0.056013,1.7275,-25.382,8.593,0.964879,4.03049,-0.919425,3.15188,4.65626,-1.00881,-0.857803,0.0,185.892,117.467,185.883,19.6533,69.0
8125.0,53.911213,-0.248444,2.7279,-25.815,0.0,1.28575,2.28736,-0.826249,1.97842,3.99023,-1.02953,-0.727022,0.0,131.962,121.994,130.518,20.474,63.0
7699.0,50.786331,0.994653,1.7371,-25.701,8.928,0.953309,1.74971,-0.816036,1.48244,2.70949,-1.11006,-0.737177,0.0,187.098,177.005,183.769,19.5641,70.0
8238.0,54.720448,0.317982,0.4594,-22.572,8.141,1.25641,1.36494,-0.215102,0.971544,1.66478,-0.350267,-0.07644,0.0,57.5511,52.9013,50.0172,19.2238,32.0
7587.0,50.094872,0.685633,1.7868,-27.501,9.671,1.23674,5.0,-1.275,3.67723,4.77813,-1.34049,-1.17829,1.0,231.418,163.074,231.448,17.7557,68.0
7776.0,51.457657,1.007643,1.1485,-24.045,0.0,1.00322,2.92659,-0.777045,2.76103,4.53692,-0.90825,-0.708887,0.0,136.743,99.9723,136.426,20.396,67.0
7970.0,52.907211,-1.205542,2.2112,-26.341,9.183,1.32055,3.43191,-0.956873,2.97557,4.61766,-1.06433,-0.878464,0.0,181.707,150.081,181.661,19.4286,71.0
7836.0,51.84684,0.424876,3.0356,-26.647,0.0,1.3121,5.0,-1.025,3.33605,4.69785,-1.10301,-0.896765,1.0,191.883,129.915,191.89,20.161,86.0
8188.0,54.426838,-0.957624,1.3426,-26.062,8.475,1.04083,4.0488,-1.24871,3.22534,4.67109,-1.33055,-1.15948,0.0,215.793,131.426,215.781,18.6759,67.0
7783.0,51.499874,0.13354,0.3608,-23.511,0.0,1.1902,2.01134,-0.384821,1.80336,2.53883,-0.475634,-0.358833,0.0,169.788,118.31,166.053,17.7102,72.0
7896.0,52.39156,-0.800298,1.8779,-26.586,9.39,1.61603,3.50776,-1.06666,3.12145,4.63164,-1.16648,-0.989754,0.0,205.529,141.483,205.417,18.5969,73.0
7877.0,52.276611,0.277689,1.4478,-25.053,8.953,1.3107,2.99269,-0.861105,2.83127,4.5371,-0.979191,-0.79802,0.0,158.222,128.514,157.819,19.7837,67.0
7893.0,52.385006,-0.030237,1.979,-25.822,0.0,1.08744,2.1251,-0.544155,1.90492,3.09083,-0.686802,-0.501308,0.0,150.421,115.833,147.524,19.6441,65.0
7634.0,50.348667,0.842301,1.1928,-24.45,0.0,1.53614,2.71145,-0.702002,2.59551,4.39033,-0.809906,-0.656822,0.0,267.174,169.387,266.216,19.9409,122.0
8159.0,54.20546,1.134718,1.0615,-23.955,0.0,1.16355,2.58985,-0.81805,2.44406,4.33333,-0.965357,-0.756183,0.0,141.184,103.096,140.167,20.1345,65.0
7778.0,51.462875,-0.381177,1.0648,-24.123,0.0,1.51709,2.82431,-1.02348,2.60954,4.48513,-1.18964,-0.93397,0.0,158.124,143.178,157.697,20.0449,69.0
7702.0,50.791756,0.258898,0.9371,-24.685,9.094,1.1892,2.73594,-0.864996,2.62572,4.42471,-0.978531,-0.818484,0.0,187.214,123.806,186.394,19.0723,69.0
7742.0,51.154636,0.750399,2.056,-24.841,0.0,1.15013,5.0,-0.75,3.74887,4.79543,-0.842952,-0.625361,1.0,66.9592,25.9843,66.9872,20.9291,48.0
7897.0,52.409424,1.025353,1.3158,-24.757,8.965,1.17411,2.53173,-0.688749,2.39156,4.21529,-0.806362,-0.643718,0.0,139.23,79.9342,137.848,19.9725,67.0
7594.0,50.132114,-0.858389,1.578,-24.86,8.888,1.26154,5.0,-0.775,3.45188,4.71625,-0.839405,-0.694978,1.0,157.739,49.6607,157.746,20.0063,65.0
8041.0,53.26712,0.869663,0.3042,-22.627,8.246,1.21936,2.70195,-0.78642,2.55006,4.44382,-0.891344,-0.751823,0.0,195.143,154.057,194.512,18.3937,69.0
7724.0,50.969845,0.687921,1.2454,-25.182,8.871,0.959578,3.01881,-0.859817,2.89753,4.55535,-0.96489,-0.809656,0.0,176.967,100.87,176.579,19.5314,68.0
7975.0,52.933956,0.154492,1.9799,-26.096,9.703,1.23642,2.44393,-0.85904,2.25407,4.09328,-0.998551,-0.803956,0.0,188.291,158.025,186.772,19.3793,71.0
7810.0,51.681252,0.332839,1.479,-24.59,0.0,1.32666,5.0,-0.925,3.26606,4.68033,-1.00525,-0.816881,1.0,123.599,81.9013,123.599,20.5483,64.0
7822.0,51.763577,0.455689,1.975,-26.004,9.275,1.09349,2.94806,-0.844603,2.83551,4.53,-0.945369,-0.794492,0.0,171.736,93.262,171.27,19.7236,72.0
8120.0,53.859009,-0.779465,1.7246,-24.91,0.0,1.38449,2.65825,-0.647928,2.48933,4.3832,-0.810201,-0.579485,0.0,131.901,100.985,131.065,20.2966,67.0
7930.0,52.601021,0.699682,1.9297,-26.343,9.599,1.21437,2.9227,-1.59353,2.30984,4.48894,-1.84736,-1.33387,0.0,200.169,193.343,199.948,19.2434,66.0
8077.0,53.482014,-0.637315,2.4202,-25.348,0.0,1.15692,1.73294,-0.381137,1.49352,2.45529,-0.653281,-0.313629,0.0,119.35,106.831,115.163,20.5628,64.0
7871.0,52.189014,0.799747,1.3338,-24.559,8.682,1.13309,5.0,-1.1,3.1177,4.66453,-1.21635,-0.951055,1.0,149.076,114.882,149.075,20.1055,64.0
8094.0,53.622669,0.10306,0.3471,-23.912,0.0,0.921,2.13182,-0.905583,1.94807,2.60308,-0.997182,-0.868691,0.0,225.237,145.578,221.417,17.4808,68.0
7763.0,51.369732,0.917169,0.8008,-24.645,8.297,1.25048,3.04526,-0.9296,2.91663,4.55685,-1.03547,-0.871673,0.0,192.207,111.949,191.822,19.0438,71.0
7939.0,52.668907,-0.218766,1.4681,-24.409,8.737,0.798426,3.33664,-0.834449,3.00255,4.60327,-0.935041,-0.767381,0.0,164.02,109.482,163.88,20.1374,71.0
8133.0,53.965031,1.110785,1.3386,-24.446,0.0,1.16123,2.78839,-0.730361,2.65548,4.45932,-0.855381,-0.668865,0.0,121.981,83.1216,121.334,20.4196,62.0
8143.0,54.02441,1.028962,1.1409,-25.813,9.386,1.17379,2.64622,-0.612626,2.54943,4.42284,-0.724062,-0.581925,0.0,180.321,102.62,179.519,18.3556,70.0
7713.0,50.906837,0.598798,0.2154,-22.79,0.0,1.47414,2.56023,-0.793341,2.45186,4.30611,-0.896451,-0.763491,0.0,206.556,109.657,205.358,17.4248,72.0
7599.0,50.182545,-0.408392,0.9036,-22.78,8.519,1.04701,2.45219,-0.51937,2.3077,4.18048,-0.645821,-0.47405,0.0,131.623,72.5512,130.184,20.5695,69.0
8165.0,54.254662,0.720571,1.9918,-25.119,0.0,0.999888,3.39163,-0.97671,3.08389,4.62648,-1.09518,-0.878027,0.0,131.539,87.6502,131.431,20.5133,63.0
7676.0,50.635746,0.613638,1.595,-26.075,8.727,1.16373,3.33802,-1.06869,3.07337,4.6254,-1.17803,-1.00046,0.0,204.183,131.813,204.071,19.0226,73.0
7588.0,50.104111,0.73835,0.4538,-22.914,8.311,1.19698,1.77713,-0.344163,1.57112,2.22385,-0.461682,-0.30734,0.0,123.142,90.3399,118.709,18.9812,58.0
8105.0,53.685802,0.105092,2.131,-25.92,9.321,1.2001,3.245,-0.790971,2.95283,4.59404,-0.887646,-0.729805,0.0,151.528,99.722,151.374,20.1239,64.0
7792.0,51.567959,-0.883887,2.1154,-25.28,0.0,1.31218,2.44243,-0.777199,2.25887,4.26695,-1.05915,-0.702311,0.0,113.452,97.8366,112.267,20.4879,59.0
7610.0,50.243187,0.30374,1.2089,-23.685,0.0,1.36775,2.12264,-0.550472,1.85945,3.81412,-0.813504,-0.464862,0.0,116.269,93.3621,114.512,20.6164,63.0
8181.0,54.364792,1.162306,1.0094,-23.935,8.368,1.17946,2.53026,-0.710144,2.37319,4.27075,-0.843353,-0.659104,0.0,141.94,101.718,140.778,20.0947,66.0
8265.0,54.858452,-0.923931,1.0753,-23.696,0.0,1.11325,2.52805,-0.406528,2.37903,4.2109,-0.541167,-0.356925,0.0,82.3072,43.3244,80.9159,20.6681,52.0
7968.0,52.879921,-0.035514,1.7714,-25.793,8.564,1.29078,1.67529,-0.283568,1.44986,1.9597,-0.393219,-0.236458,0.0,125.749,103.652,119.156,19.5691,65.0
7624.0,50.30471,-0.762465,2.0073,-25.664,0.0,1.24306,5.0,-0.825,3.4375,4.71748,-0.907089,-0.748906,1.0,177.163,88.3705,177.155,19.9965,71.0
8018.0,53.112232,-0.466301,1.272,-25.135,0.0,1.33741,2.39587,-1.04269,2.18571,4.03213,-1.19381,-0.975332,0.0,180.147,159.24,178.557,19.4523,66.0
8111.0,53.74543,-0.847981,0.95,-23.225,0.0,1.25102,2.75997,-0.656037,2.63332,4.51631,-0.809462,-0.601449,0.0,117.421,67.9974,117.097,20.3768,60.0
7669.0,50.595932,-0.134311,0.6201,-24.12,8.456,1.31885,3.13962,-1.08963,2.95659,4.58511,-1.1993,-1.02367,0.0,205.655,160.696,205.403,18.58,69.0
8051.0,53.325413,0.148841,2.5037,-26.584,9.818,1.00615,3.30339,-0.971442,2.9966,4.6076,-1.07643,-0.9077,0.0,196.948,141.322,196.812,19.5085,71.0
8171.0,54.298615,0.72882,1.9181,-25.336,0.0,1.40308,2.06488,-0.782989,1.79526,3.71387,-1.03116,-0.701497,0.0,143.706,126.815,141.747,20.096,66.0
8175.0,54.318985,0.134184,1.3336,-25.366,8.939,1.37128,2.5386,-1.05715,2.40526,4.3285,-1.19443,-1.00613,0.0,190.511,145.639,189.501,19.2302,70.0
8201.0,54.542374,0.390332,1.12,-24.813,8.617,1.10908,2.89931,-0.694968,2.79264,4.51495,-0.795699,-0.653334,0.0,159.064,75.9856,158.55,19.548,66.0
7797.0,51.594707,0.347677,2.3232,-25.467,0.0,1.53577,2.71047,-0.931717,2.49318,4.41691,-1.09298,-0.839034,0.0,133.865,113.014,133.225,20.3394,64.0
7856.0,52.00523,-0.709175,1.0167,-24.468,8.834,1.09109,2.15404,-0.883294,1.93835,3.50722,-1.0627,-0.823049,0.0,198.754,157.012,196.389,19.4872,71.0
7805.0,51.661896,-0.025824,1.2646,-25.17,8.655,1.18269,1.72607,-0.359366,1.51753,2.04714,-0.488514,-0.311113,0.0,126.694,91.954,120.613,19.3742,60.0
8158.0,54.164589,0.426488,1.6795,-25.458,8.97,1.79033,2.9335,-0.868378,2.52382,4.49034,-1.0367,-0.704008,0.0,114.844,90.4055,114.542,19.6378,54.0
8160.0,54.212849,-0.116069,1.5739,-25.15,8.967,1.01221,3.02838,-0.817947,2.89196,4.54852,-0.927821,-0.76124,0.0,151.853,78.492,151.447,19.925,64.0
8031.0,53.202126,-0.365366,1.7134,-25.769,9.438,0.9891,2.26277,-0.651175,2.02599,4.05669,-0.86196,-0.564296,0.0,45.3988,33.8482,43.9356,19.3199,21.0
7803.0,51.650982,-0.260705,2.3934,-25.628,9.119,1.50788,1.66408,-0.414363,1.46598,2.35499,-0.734825,-0.343004,0.0,132.071,101.521,128.042,20.2244,69.0
7717.0,50.93576,0.952447,1.7697,-25.903,8.981,1.06256,2.74066,-1.07596,2.61829,4.43186,-1.23849,-1.00225,0.0,189.697,145.575,188.916,19.2842,67.0
8243.0,54.726471,0.415103,2.9919,-25.93,0.0,1.37544,2.518,-0.635524,2.37726,4.41422,-0.849593,-0.581201,0.0,206.86,172.807,206.146,20.5623,113.0
7808.0,51.670799,0.897233,1.6272,-24.632,0.0,1.21617,2.94701,-0.666145,2.8301,4.53871,-0.7794,-0.610814,0.0,138.135,74.1658,137.728,20.2436,68.0
8095.0,53.626625,-0.972365,2.7609,-26.767,9.264,1.09495,5.0,-1.05,3.23057,4.68121,-1.13865,-0.956173,1.0,181.035,106.628,181.028,19.4079,66.0
7919.0,52.518681,0.986477,1.2124,-26.272,9.067,1.65803,2.86029,-0.999278,2.68376,4.47699,-1.14095,-0.916994,0.0,202.081,154.321,201.525,18.1307,71.0
8244.0,54.728245,-0.089169,3.0499,-28.161,10.027,0.973359,3.10147,-1.28946,2.89025,4.57612,-1.39344,-1.22881,0.0,216.58,171.368,216.369,18.4325,64.0
7747.0,51.230343,0.040977,0.4801,-22.299,8.185,1.16916,0.866729,-0.139252,-0.461261,1.29958,-0.339798,0.467704,0.0,40.3063,39.5958,35.1404,19.5932,21.0
7666.0,50.581753,1.156766,1.2258,-24.744,8.038,1.34644,3.34154,-0.866088,3.00203,4.61782,-0.97959,-0.786312,0.0,147.642,93.2072,147.568,19.9722,68.0
7760.0,51.351833,-0.553247,0.7872,-24.749,0.0,0.999583,3.1795,-0.759745,3.01499,4.60007,-0.841436,-0.724441,0.0,190.306,82.318,190.105,18.3515,67.0
7635.0,50.357471,0.233151,1.7087,-25.964,8.861,1.15232,1.86407,-1.05127,1.57414,2.34352,-1.24231,-0.953165,0.0,203.353,191.831,199.185,19.1746,68.0
