dbID,z,iMag,npts,H,C
557340,0.6829,19.116,56,0.9167252544777457,3.5862224153822244
557794,0.695,20.11,62,0.9140727099923085,3.247581155445318
558053,1.2303,20.396,109,0.9168161470250717,3.9963333811581596
558076,1.1195,18.912,55,0.9065371996312199,3.3394443210270595
558985,2.1394,19.538,58,0.93735685277286,3.4905562722241146
559198,2.5952,19.445,62,0.9334487082876356,3.5182129183990942
560209,0.596,20.103,27,0.948445865747692,3.295836866004329
560327,0.6946,19.375,56,0.9100508275739264,3.5862224153822244
561074,1.6793,18.899,57,0.9147130439142458,3.537669859355231
561105,0.5263,19.964,56,0.9244359058805355,3.5130342028234036
561397,2.0679,20.131,17,0.9509365156537003,3.01028917805973
561635,2.1456,20.011,58,0.9391498276042329,3.7754996413852666
562018,0.8568,20.0,61,0.9796875620340696,2.740582576115541
562275,0.8475,20.063,56,0.9310292514108397,3.147093140029299
562665,0.6647,19.499,58,0.9223070848766536,3.4905562722241146
563138,0.9124,19.589,58,0.8990063030812386,3.4905562722241146
563450,1.7452,19.12,58,0.9223726607564808,3.5617921145144025
563747,3.7906,19.946,58,0.9549303411589711,3.3480845876435383
564056,1.5017,19.265,56,0.9329884236930726,3.293469565146941
564285,2.1768,19.051,53,0.9043429710728017,3.7412366108471917
564342,2.4142,18.379,56,0.9513571361704034,3.3666577777057616
564361,1.8487,19.67,62,0.916174293759901,3.7211867406144266
565648,0.6852,19.105,59,0.9215519318249497,3.6557232255706453
565737,0.6217,18.986,56,0.9185154059855837,3.439845990264583
566021,1.2409,19.58,54,0.9298131610291037,3.8384563466939245
567213,1.7943,19.834,54,0.9308584286669239,3.6126647968883994
567217,2.4922,19.783,59,0.9182650749572303,3.585420855848133
567244,0.9984,19.327,56,0.9193343276434858,3.3666577777057616
567458,1.1684,19.955,51,0.9501177560166475,3.3027335314884336
568080,0.9692,17.634,60,0.8982872352210505,3.539179197853002
568312,1.1533,20.154,60,0.9140017438823598,3.33099218621459
569170,1.7341,19.591,60,0.9353474665418707,3.539179197853002
569688,1.0147,20.119,55,0.9168799634192645,3.7847035638306674
570173,1.102,20.197,53,0.9414937289461527,3.4358295405739514
570217,1.4871,18.709,60,0.9147700744720695,3.469783527306865
570234,0.6073,18.923,58,0.9598602798396196,3.4905562722241146
570773,1.3575,20.947,47,0.9409638307857786,3.5990510189898375
570913,1.5026,19.196,58,0.8799792917909312,3.5617921145144025
571901,1.324,18.689,55,0.8856045732480418,3.3394443210270595
572175,1.1686,20.089,87,0.9304956230939503,3.5831123277577475
572808,1.3606,19.844,55,0.940734207305596,3.6362838162294646
573609,2.5506,18.89,58,0.9109692116200655,3.3480845876435383
573845,1.7588,19.74,58,0.911266720295623,3.4905562722241146
573927,1.6027,19.938,52,0.9133937550318064,3.5638668834263854
574019,1.8974,19.803,58,0.9208538218768048,3.6330279568046904
574091,0.5857,18.301,59,0.896411605106581,3.7963279650156703
574939,1.8968,19.077,60,0.9078868097001933,3.747366209491414
575035,2.6528,19.917,56,0.8873601189537516,3.5862224153822244
575783,1.0158,19.335,57,0.9219177817381168,3.393275171218283
575921,1.4085,19.784,61,0.9326034580164935,3.6312719133530917
575962,1.2941,20.074,56,0.9194071430688353,3.659410627941045
576116,1.6919,17.836,55,0.9114710492483116,3.562073942428863
576204,0.4475,19.227,61,0.9294977968823055,3.494242784547315
576260,1.7804,20.093,58,0.9686969691574511,2.991905376192098
576340,0.5473,19.221,62,0.9092222597617832,3.5182129183990942
576801,1.3432,20.391,51,0.9304208699904208,3.538643069451893
576944,1.0117,20.017,58,0.9310801681364541,3.7754996413852666
577633,2.0136,20.3,56,0.9252383369974069,3.5130342028234036
577694,1.3165,18.556,55,0.9276100253983023,3.562073942428863
577969,1.4536,19.948,61,0.9180251128130136,3.5627573489502034
578426,2.43,19.03,63,0.901971901865801,3.5417119435282456
579604,1.3541,19.009,60,0.9348811000750331,3.608574868399139
579653,1.0218,20.125,63,0.9310247342611262,3.408062436225293
579851,1.7487,19.655,65,0.9117760033261743,3.5221392589744434
580686,1.9806,19.9,64,0.9169860218909504,3.8948270145749304
580711,1.4317,18.33,62,0.9227424891143452,3.1122652739684296
580970,1.2013,20.077,53,0.9275190981231412,3.5885330757105716
581333,3.1927,18.887,55,0.935127393601535,3.265234447226458
582396,2.594,21.53,55,0.9367261277963133,3.6362838162294646
582405,3.7456,20.087,53,0.9317538987900434,3.4358295405739514
582730,0.8994,19.931,57,0.9244258471375073,3.537669859355231
582752,2.9632,20.752,56,0.8971532284640429,3.7325988404998665
582864,1.751,19.447,63,0.9274032016950775,3.7421862044826746
582976,0.8946,20.054,61,0.9306833904909494,3.0146408337270953
583026,0.7253,17.088,56,0.925444441372715,3.000716714911657
583191,2.1568,19.957,63,0.9375085193539991,3.6753614508311983
583492,0.8446,19.971,91,0.8663805983309232,3.8592909111310822
583638,1.5164,19.494,56,0.9988920662026992,0.6586939130293882
583821,1.9692,19.29,62,0.9275222424227534,3.5858708591375383
584286,1.8407,19.938,65,0.9349654432088854,3.391689656790205
584397,0.905,20.056,63,0.941331993090062,3.2744129289223403
584531,2.8928,20.195,54,0.9129167011268076,3.3868732470828746
584709,1.9861,19.484,65,0.9378646276964296,3.4569144578823243
585159,0.5,18.198,56,0.895717767188294,3.3666577777057616
585193,0.965,20.0,62,0.9252566699473697,3.6535287998759824
585282,2.8626,19.82,55,0.9376234176106122,3.487864068628262
585712,4.1376,19.675,57,0.9376352313066987,3.537669859355231
585771,1.359,19.527,55,0.9300550051060448,3.1168146996252553
585953,1.5852,17.714,96,0.8832682764446925,3.891707405356787
586309,1.5939,19.442,62,0.9126121298618883,3.382897036922206
586347,3.265,19.287,65,0.9350286871590182,3.4569144578823243
586486,1.1594,19.923,53,0.9462887761820469,3.6648848432788816
586590,0.6492,19.459,62,0.8961190646893092,3.315239096183762
586612,2.3564,19.86,54,0.9294644033087005,3.1610816972773494
587178,1.8573,19.912,55,0.9050414005052861,3.3394443210270595
588187,1.6712,19.018,57,0.8973128749020753,3.754261891560654
588740,0.9866,20.09,56,0.8815585168299096,3.878975265617508
589398,1.1084,19.405,63,0.9419708282855094,3.4748871898767693
589516,1.9895,19.951,64,0.930732636819824,3.8288129973787455
589519,2.7951,20.29,57,0.9275137430694794,3.6098672034237054
589561,2.74,20.98,62,0.9232616059380264,3.45055497766065
590210,0.9882,18.875,66,0.8871448127565815,3.222811340020327
590263,0.9456,20.056,45,0.9070287288226732,3.547117320013252
590342,0.7358,19.722,63,0.8990367725732977,3.4748871898767693
590344,0.7569,20.076,58,0.9373684108287037,3.7754996413852666
590456,2.226,19.938,54,0.926680671848057,3.6126647968883994
590822,1.9907,20.045,60,0.9113610683302387,3.6779705389452766
591428,1.1245,19.924,57,0.8934546944449794,3.754261891560654
591620,1.359,21.92,65,0.9126855673403191,3.391689656790205
591678,0.9783,19.625,62,0.9015697641262624,3.45055497766065
591875,1.1666,19.944,54,0.8788985664611595,3.3868732470828746
592076,1.4945,19.705,53,0.8884106512221557,3.4358295405739514
592810,1.9484,19.092,65,0.9353065071203783,3.7178136622508013
592953,1.3751,19.266,63,0.9094087318764013,3.608536697179722
592970,0.7207,19.501,62,0.9099770642821211,3.45055497766065
593176,2.9476,19.259,60,0.9319440959449539,3.8167618800375513
593181,1.7563,19.933,113,0.9107441053958271,3.798793782893845
593850,1.8291,20.169,56,0.926439893986623,3.659410627941045
593961,0.9661,18.247,62,0.909030975959778,3.1799232147068737
594032,1.6876,19.759,54,0.9272001134188089,3.4621370970180494
594237,2.0019,20.123,55,0.9332931770919458,3.6362838162294646
595830,1.8368,19.945,56,0.9418774540588437,3.439845990264583
596199,0.7944,19.845,56,0.9160726685522766,3.293469565146941
596486,1.0474,18.504,66,0.8994127707384676,3.480636247221953
596509,1.7686,18.185,66,0.9191180477175493,3.416180020421547
596776,0.9354,19.905,64,0.9228496198861784,3.498742911397819
596790,2.8083,20.764,56,0.9580636516735176,3.659410627941045
596803,0.6818,19.44,63,0.9219410172609495,3.408062436225293
597263,2.5219,19.052,65,0.9308963744052349,3.196015253513847
597845,1.3178,19.378,64,0.9171425461572053,3.5647569285940044
598180,2.5504,20.089,53,0.9472059552633778,3.817588378415502
598366,1.8434,19.086,61,0.9299200811576105,3.494242784547315
598611,1.5501,20.087,54,0.9464322883664986,3.8384563466939245
598860,2.2069,19.491,55,0.9364516164834964,3.562073942428863
599068,1.0029,18.336,56,0.9188650565650498,3.22028135258812
599365,1.0131,19.108,114,0.896457076185466,3.4368873696314037
600120,1.9619,19.556,62,0.9122356984728095,3.45055497766065
601684,0.7331,18.882,115,0.8793561165626009,3.6627546254032106
601808,0.6614,19.965,49,0.9148135429873092,3.4864223503907694
601860,1.1744,19.5,56,0.9422946965619365,3.3666577777057616
602070,0.9711,20.066,54,0.9464371043476181,3.1610816972773494
602555,0.9341,19.759,55,0.8977462484901262,3.487864068628262
603132,1.3714,19.28,66,0.8730408386996252,3.6095487008227662
603331,1.052,19.68,63,0.9037630304720693,3.3412376825738166
603649,1.0566,19.94,64,0.9106377166131084,3.498742911397819
604284,0.2942,16.148,57,0.9038375996489787,3.2488804830813347
604678,0.2386,17.455,55,0.9405161050353209,3.3394443210270595
604716,1.3584,18.993,119,0.8915374708672609,3.4830900034541656
605275,0.3499,18.695,26,0.9463531319242456,3.258096538021482
606369,1.1149,19.805,55,0.8822158731395477,3.562073942428863
606596,0.4584,19.794,51,0.9364183984002477,3.7745526074153526
606744,1.7587,18.642,57,0.9519472368034652,3.321077827149809
607110,1.0475,19.265,54,0.9081022199872735,3.3868732470828746
607430,2.718,20.21,62,0.9088605815577251,3.5858708591375383
607577,1.0628,19.736,56,0.9312019828164306,3.439845990264583
607738,0.875,18.384,53,0.9401035170089095,3.2831260054373317
608163,1.7689,19.775,54,0.933294218277347,3.6879286468235746
608351,0.7535,18.118,61,0.914642614135475,3.6312719133530917
608373,1.3736,17.32,70,0.8988536307134695,3.694343688738573
608830,2.1595,18.697,64,0.9337898359816972,3.3007008598092633
609314,1.2754,19.236,58,0.9257165711263665,3.3480845876435383
609466,1.6038,19.978,59,0.9265107255762155,3.8666303347381827
609596,1.7529,19.837,55,0.9234671288235894,3.710493690030066
610203,2.6636,18.834,66,0.919829140124893,3.6095487008227662
611102,1.0848,19.63,71,0.9224424937677596,3.5928301820776807
611190,1.7448,18.676,56,0.8979461290452997,3.3666577777057616
611567,2.3394,20.386,57,0.9352953533526819,3.4654725152867574
612585,0.9961,19.939,60,0.9507739798246408,3.469783527306865
613012,1.3409,19.454,26,0.9533293676938495,3.258096538021482
613850,1.9261,19.474,118,0.9283882527335727,3.8736328147370784
614682,1.7746,19.923,58,0.9440567773614059,3.4905562722241146
615687,2.2715,19.989,54,0.9107377874806583,3.7631924967587493
615991,2.1601,19.841,57,0.9200650830740029,3.754261891560654
616379,1.2761,18.599,54,0.9226058732530837,3.3116093971476994
616589,2.0866,19.361,56,0.9337209001477765,3.5130342028234036
616716,1.8682,19.55,57,0.9074845925847249,3.754261891560654
617141,1.1266,20.348,54,0.8980751836634038,3.3868732470828746
617346,0.8597,19.483,58,0.9408005097108901,3.205612903062962
617520,1.265,19.971,61,0.9060353185950538,3.768301042158869
617993,0.49,18.96,119,0.9010196777724376,3.5640920965577507
618607,0.9111,18.108,63,0.9136111440752831,3.608536697179722
619366,1.799,19.582,62,0.8934518889543108,3.45055497766065
619740,1.7861,20.002,63,0.9878915608562217,2.3388663778016716
620276,0.5699,19.777,48,0.9278090734805486,3.706469052996917
620871,2.9717,20.043,54,0.9231485441989546,3.4621370970180494
621082,1.0586,19.839,51,0.9221501875737477,3.7745526074153526
621482,0.7771,17.472,63,0.9016488747375403,3.2744129289223403
621648,0.8071,19.167,61,0.905895231959341,3.425728220144426
621682,1.3629,19.904,54,0.925172993364272,3.3868732470828746
621702,1.5377,19.85,54,0.9263304614688719,3.6126647968883994
622018,1.1026,19.476,61,0.9048504849378404,3.2886990913386493
622019,2.0998,20.287,65,0.9250684212305419,3.2612400546059663
622729,2.4218,19.509,62,0.9080356780241432,3.5858708591375383
624029,1.0222,19.783,63,0.9307646322509336,3.207588175270864
624097,1.3042,19.457,54,0.931677721211944,3.7631924967587493
624146,1.5331,19.808,59,0.9065150040278894,3.3042113769580834
624210,1.7573,19.865,61,0.88309962199674,3.494242784547315
624981,0.9752,18.25,117,0.9296965532090496,3.9821626868567446
625009,1.669,19.893,52,0.9152118976488849,3.641342250457394
625766,0.6501,18.085,59,0.902752579852848,3.444816116403108
626688,1.3369,19.432,62,0.9156261492222313,3.6535287998759824
626732,0.8419,19.636,63,0.9084540557478291,3.8758357117856272
628281,1.8123,18.889,56,0.947480665855655,3.659410627941045
628296,0.4858,18.808,65,0.898351982749763,3.3264648556980854
628790,1.6536,20.044,64,0.9100585391244647,3.5647569285940044
630345,1.1486,19.959,61,0.9118214783070482,3.494242784547315
630447,1.5753,19.365,59,0.9457044733570916,3.233909007235571
631205,2.062,19.499,66,0.8983592460312118,3.674004927623173
631921,0.6591,19.66,11,0.9384330014193033,2.637684800078208
632548,1.5424,20.17,56,0.9040377145865897,3.439845990264583
632653,1.6138,19.952,64,0.9248708221928087,3.4327288942016336
632769,2.1301,19.528,53,0.9060406763857213,3.7412366108471917
632787,1.5846,19.886,64,0.9131577819518031,3.6307709457901893
632856,1.6445,19.588,61,0.8905482059657203,3.768301042158869
633427,1.7523,19.656,60,0.9155022072933457,3.747366209491414
633501,2.8456,20.183,58,0.9555635574408544,3.3480845876435383
633594,1.6302,19.997,55,0.9490592019926124,3.487864068628262
634841,3.373,19.339,56,0.9210714778078302,3.5130342028234036
635170,1.7576,19.797,55,0.9098339422479779,3.562073942428863
635261,2.2826,18.872,63,0.9061269935920437,3.608536697179722
635275,1.6302,18.164,57,0.9228583016224489,3.4654725152867574
635353,1.5995,19.881,65,0.8990972457371964,3.587364060066563
635558,1.7577,17.881,55,0.8849089191042335,3.265234447226458
636085,1.2428,18.24,62,0.9070002288319173,3.5858708591375383
636686,2.2976,19.265,55,0.9334146372200554,3.265234447226458
636821,3.7081,19.75,53,0.9566210825001757,3.6648848432788816
637219,2.6492,20.247,54,0.9262858169890501,3.6126647968883994
637438,0.9283,19.898,63,0.9069290157988725,3.5417119435282456
637481,1.4798,19.47,55,0.9301122800247459,3.3394443210270595
637953,0.8056,18.358,64,0.9030771419166541,3.498742911397819
638116,2.4503,19.645,55,0.9330033211705409,3.7847035638306674
638636,1.6324,20.077,55,0.9204288036734368,3.487864068628262
638861,1.2015,20.644,54,0.9437169769468337,3.3868732470828746
638886,1.7233,19.531,54,0.9183066254629019,3.1610816972773494
639887,0.8787,19.949,60,0.896324658321047,3.608574868399139
640042,1.7611,19.183,55,0.9300066533722683,3.1168146996252553
640084,1.2756,18.69,63,0.9255320165819085,3.3412376825738166
640172,1.1053,19.48,57,0.9374538661794223,3.6820645474921796
640191,1.4266,18.954,64,0.9310844064950722,3.0366447910245222
640243,2.1321,19.842,53,0.9531283545000981,3.5121813081422615
640336,1.6393,19.566,53,0.9227122577572828,3.4358295405739514
640460,1.41,19.221,62,0.9253218823645671,3.45055497766065
640637,1.7741,19.041,65,0.8886535719547626,3.4569144578823243
641401,1.5544,19.936,56,0.9335864062445307,3.7325988404998665
641613,2.0114,19.893,62,0.9088699543035419,3.6535287998759824
641691,2.2139,19.401,62,0.9393254213130092,3.6535287998759824
641869,1.1085,19.184,52,0.8954588402165949,3.408916149364369
642156,3.277,19.495,54,0.9511649727281544,3.1610816972773494
642465,1.8395,20.126,52,0.9339129619054471,3.4863915163953774
642582,1.2154,20.416,56,0.9087980654883141,3.439845990264583
642650,1.2355,20.098,62,0.9196757226073542,3.5182129183990942
642792,1.8305,19.371,61,0.898031339696139,3.3572136557415377
642927,1.0127,18.54,56,0.9524095369851076,3.3666577777057616
642935,0.9014,19.252,64,0.8864815423422435,3.8288129973787455
643333,3.3526,20.176,60,0.9368067119512922,3.469783527306865
643516,1.3958,18.264,56,0.9297185692508598,3.8057870530586873
644035,2.5335,18.23,58,0.9346152692378574,3.4905562722241146
644099,0.966,19.11,56,0.9326704311466649,3.147093140029299
644509,0.4962,19.31,40,0.9356039584156957,3.310532843435584
644952,2.1353,19.832,57,0.9510486687850482,3.6098672034237054
645256,2.1189,19.487,66,0.9328974882751716,3.7384611544235793
645377,0.56,21.37,53,0.9299700312657411,3.4358295405739514
645458,3.5903,19.305,56,0.9079916692801664,3.5130342028234036
645789,0.3845,19.256,74,0.9761367055198304,0.5306381621758566
645914,2.1326,19.787,119,0.9441612773269572,2.9160753517290687
646374,2.0903,20.037,56,0.9325535060749264,3.7325988404998665
647370,3.0431,19.986,63,0.9349350252993439,3.6753614508311983
647556,1.2048,19.197,53,0.9382870103882424,3.5885330757105716
647637,0.9649,18.721,62,0.9241106682887221,3.45055497766065
647936,2.4268,20.013,64,0.9315784376588248,3.6307709457901893
648276,1.0447,20.199,56,0.9026336753657193,3.5862224153822244
649851,1.4855,19.75,55,0.9292252346738081,3.265234447226458
650512,1.8565,19.522,61,0.9268884100450926,3.6997864777559806
650620,2.1852,18.11,64,0.9175780822765374,3.5647569285940044
650693,1.071,20.4,55,0.9307087878893615,3.710493690030066
650877,0.6121,19.908,52,0.9473721451272533,3.5638668834263854
651264,1.6621,19.931,64,0.9091878189660513,3.6307709457901893
652299,1.5677,19.679,53,0.920370928708105,3.6648848432788816
652373,1.7978,19.246,63,0.9127788992304889,3.2744129289223403
652575,1.3438,19.789,61,0.9085935996745619,3.425728220144426
652840,0.4365,19.457,33,0.9264320021659943,3.49650756146648
652951,1.3966,20.134,56,0.9268145103224189,3.5862224153822244
652962,1.6101,19.761,53,0.9316015081146574,3.2831260054373317
653014,2.718,21.64,57,0.907651131825635,3.6098672034237054
653478,0.9648,19.025,35,0.936454023076789,3.450779000857372
653726,0.613,17.873,65,0.9160885353861268,2.8698912480532504
654335,1.9319,20.15,62,0.9255786873018772,3.5182129183990942
654394,1.2638,19.714,53,0.9500762623699538,3.4358295405739514
654638,1.1316,19.712,61,0.898033627677728,3.8368156065617574
654962,1.0558,20.159,50,0.9096396669646316,3.51283698446609
655061,1.8173,19.725,63,0.911157720555425,3.6753614508311983
655873,1.597,18.958,56,0.9115562611632446,3.22028135258812
655920,1.5049,18.94,56,0.937639023811484,3.3666577777057616
655926,1.4586,18.394,55,0.92580257441285,3.265234447226458
655939,2.4021,19.841,53,0.9272554699248701,3.3594777730056413
656015,2.855,20.24,101,0.9414552068581926,4.061306054820308
656902,1.7423,18.99,62,0.9161832042377764,3.5858708591375383
657324,0.3221,18.502,62,0.9218513933364697,3.1799232147068737
657957,3.2087,19.829,62,0.9202554195082719,3.45055497766065
658403,1.2108,19.622,64,0.9027232965112191,3.6307709457901893
658465,1.3202,18.581,58,0.9236842266115846,3.205612903062962
658952,2.4964,19.693,58,0.9314924200648514,3.8467354836755545
659292,0.6672,19.26,55,0.9220154742194098,3.487864068628262
660041,1.0592,19.938,63,0.9099102465335352,3.2744129289223403
660289,0.7015,19.572,34,0.9391462789312133,3.5263605246161616
661120,1.2012,19.97,56,0.9436032937652203,3.3666577777057616
661490,0.5868,19.959,11,0.9676417994092439,2.637684800078208
661700,1.0743,17.547,63,0.9254898010137165,3.207588175270864
662296,1.984,20.178,63,0.9498757660221807,3.7421862044826746
662618,0.9919,19.423,62,0.9332806184905482,3.247581155445318
662682,0.4687,19.099,51,0.9234887189985226,3.7745526074153526
662692,1.9353,18.83,55,0.9158867745292139,3.6362838162294646
663310,2.012,18.07,58,0.9123853630915726,3.4905562722241146
663489,1.5731,19.002,65,0.918136938287031,3.3264648556980854
663695,1.7876,20.132,63,0.9217495430827134,3.6753614508311983
663824,1.5326,20.148,65,0.9311880717039974,3.3264648556980854
663869,0.7683,19.762,55,0.9017725602680977,3.487864068628262
664026,0.9655,20.001,53,0.8914532309722294,3.5121813081422615
664388,2.0549,20.169,52,0.9088325029210038,3.253965415302352
664801,1.0042,18.973,66,0.9176358350120924,3.093898886419514
665778,2.6975,19.596,63,0.9578820850295454,3.207588175270864
665834,2.4335,19.615,64,0.929301239421601,3.76279898018256
666074,1.0393,20.015,63,0.9122234199459308,3.608536697179722
666111,2.14,20.331,55,0.9409515475618393,3.1910245734258567
666820,1.8236,20.098,63,0.9058488577784527,3.7421862044826746
667484,1.2955,19.054,65,0.9054190839038991,3.8482632644350403
667793,2.279,19.738,57,0.924420982114718,3.321077827149809
667824,1.8323,19.922,58,0.9343278354916512,3.4905562722241146
668184,1.9227,19.904,55,0.9496731130193219,3.487864068628262
668799,1.3021,19.794,61,0.9216147540346572,3.151669962532872
668811,1.497,18.158,65,0.9193153774147621,3.7178136622508013
668908,1.1786,17.727,62,0.9231964331440308,3.0446073332299854
668970,1.3941,19.454,55,0.9358785941787916,3.1910245734258567
669451,1.6803,18.647,65,0.9445394725873474,3.2612400546059663
669830,1.2567,19.909,64,0.9347204323631486,3.8948270145749304
669938,1.7294,19.854,55,0.9360565203995023,3.413654194827661
670674,0.8543,18.18,67,0.9201834526472894,3.376495588298806
671198,2.1923,19.034,57,0.9302806776841337,3.2488804830813347
671803,1.898,20.004,77,0.9721805038970134,0.6287086794788227
672640,1.6667,0.0,45,0.9471918534519321,3.460602263427563
672676,1.6783,19.76,62,0.9109134364963035,3.1799232147068737
672713,1.4158,19.937,55,0.9314221306762764,3.710493690030066
672906,3.2613,20.124,65,0.9066713351954654,3.6525888611586823
673027,1.3455,19.935,62,0.9110861442334638,3.382897036922206
673258,1.6111,18.82,62,0.9572685206483957,3.1122652739684296
673269,2.0941,19.487,73,0.9970776850330315,0.5363074301435489
673279,0.919,20.65,64,0.9073189720209228,3.3667148770054482
673689,1.9664,19.392,54,0.9276769131305633,3.2363455472125247
674000,0.7377,18.114,56,0.9318893720184948,3.439845990264583
674281,1.2873,19.954,60,0.9234717992962581,3.539179197853002
674317,1.2864,19.808,62,0.9314870831027393,3.6535287998759824
674727,1.6138,19.753,55,0.9528990869818447,3.710493690030066
674799,1.2185,19.825,59,0.9118259979716378,3.6557232255706453
674859,1.7899,19.76,57,0.9258956661005625,3.4654725152867574
675083,3.1206,20.189,54,0.9109645499250053,3.5374009469532246
675107,1.5509,19.852,62,0.9111951187047336,3.6535287998759824
676120,2.253,21.16,50,0.9235928587491703,3.6725113928509123
676546,4.4492,18.615,63,0.9175277650865417,3.2744129289223403
677496,1.5749,19.961,61,0.9408553126627218,3.6312719133530917
678389,0.5766,19.75,55,0.9249066206810435,3.7847035638306674
678532,2.2461,19.9,54,0.9046153876355199,3.7631924967587493
678561,1.5386,18.945,66,0.9264476704038216,3.287267566820734
678644,1.2771,19.468,65,0.9161289775963679,3.5221392589744434
679757,0.8138,19.527,65,0.9082166105445222,3.4569144578823243
680295,1.3203,18.71,56,0.9185211200059967,3.3666577777057616
680617,1.1719,20.371,54,0.940158429858118,3.6126647968883994
680826,1.7663,19.725,65,0.8960477839552589,3.5221392589744434
680844,0.7075,18.762,55,0.9133405596462275,3.1910245734258567
680911,1.6647,19.241,63,0.9294186122020538,3.608536697179722
682144,0.9025,20.758,40,0.9194522097805284,3.4997061487747603
682461,0.7465,19.971,56,0.9354074272007719,3.439845990264583
682946,1.8425,20.097,52,0.9178464219741432,3.4863915163953774
683022,1.5954,19.644,63,0.8942954181034818,3.5417119435282456
683291,1.9775,18.383,66,0.8998986958300563,3.7384611544235793
683355,0.7556,19.191,57,0.9349677327839508,3.393275171218283
683566,1.0197,19.145,98,0.9830079506813059,0.47267705965676005
683604,1.0571,18.295,56,0.9230217200361673,3.22028135258812
684924,2.3551,18.894,55,0.9368780063865974,3.6362838162294646
685019,1.8051,19.682,92,0.9110969641239219,3.72674882723822
685463,1.3717,20.1,56,0.9232459553986339,3.8057870530586873
685723,1.0403,19.692,55,0.9247863024208594,3.487864068628262
686788,1.3343,19.167,53,0.9486320131138317,3.7412366108471917
687378,1.9038,20.153,63,0.9415586256799898,3.6753614508311983
688647,0.6317,19.384,58,0.931511680667154,3.4193204299338262
688653,1.0834,20.324,57,0.9352731685471269,3.6098672034237054
688810,2.1603,20.113,63,0.93461979988154,3.2744129289223403
689005,1.8979,18.818,64,0.9027874397624391,3.4327288942016336
689841,1.1133,20.186,42,0.9314622371742478,3.190693576583363
689882,0.4685,18.968,56,0.9348809303208002,3.659410627941045
690066,3.1196,18.451,63,0.930137538771071,3.1407634216193876
690531,0.7556,20.245,54,0.9334136290437474,3.5374009469532246
690794,2.0651,19.396,66,0.8732551049457731,3.7384611544235793
692232,0.9175,20.666,31,0.9339047204273371,3.319520964335641
692471,1.5782,20.015,116,0.920006964359861,3.6375298853683486
692747,1.5303,19.903,60,0.9416379241912761,3.4003878567607275
693147,1.2904,19.687,56,0.9171626259683793,3.5130342028234036
693194,2.2387,19.94,53,0.9264899944898872,3.5121813081422615
693592,2.1832,19.419,55,0.9590887750916419,3.3394443210270595
693840,1.1546,17.95,57,0.9293076347029974,3.176683139012861
694085,1.6094,18.736,59,0.9102928021571254,3.585420855848133
695031,1.8277,20.009,64,0.9288537420848624,3.76279898018256
695228,1.4591,18.975,59,0.9237474800592427,3.444816116403108
695441,2.9725,19.581,55,0.9241538493058343,3.562073942428863
695858,0.3936,17.147,61,0.9201588253085973,3.6312719133530917
695980,0.7533,18.462,56,0.9155901252050107,3.293469565146941
696089,0.493,19.702,37,0.9077243312854473,3.310008086590539
696122,1.8751,19.812,61,0.9604381249412945,3.905330170964646
696135,1.1301,19.901,54,0.9120389782726536,3.4621370970180494
696154,0.7031,17.214,116,0.9052981344659239,3.6788654522475346
696416,1.5421,20.485,56,0.9568931194697882,3.659410627941045
696538,2.1331,19.927,55,0.9290031077251996,3.7847035638306674
696910,1.7625,19.125,65,0.9336931574531515,3.783038463342921
697531,1.7672,19.698,54,0.9311227593293004,3.6126647968883994
697882,1.4789,20.193,113,0.8848750944071382,3.587749683844187
698065,2.0111,19.897,56,0.9291456432995995,3.439845990264583
698463,0.745,18.828,56,0.9223449337212944,3.3666577777057616
699064,1.877,18.336,59,0.9374082698334151,3.6557232255706453
699131,0.9141,19.604,65,0.9067819148724553,3.391689656790205
699357,1.6667,17.719,65,0.9312108830649685,3.1307904524217274
699507,0.8687,19.989,62,0.8905851060061003,3.5858708591375383
699872,0.9589,20.437,51,0.8928808578638717,3.4600065567974068
699896,2.5298,20.714,64,0.9092431558936355,3.498742911397819
700293,1.4434,20.772,52,0.9241810332519161,3.5638668834263854
700329,1.593,17.93,65,0.9186199868040317,3.391689656790205
700492,1.0717,19.058,55,0.9142814486738295,3.265234447226458
700730,1.1869,19.444,61,0.9047678616899058,3.6312719133530917
702715,1.0594,19.909,54,0.9081871665963239,3.0858178473421747
702756,0.8576,20.399,39,0.9372072761834825,3.6635616461296467
702872,2.1608,20.106,52,0.9352798446201411,3.4863915163953774
702904,2.6496,19.456,55,0.933836352065913,3.6362838162294646
703137,1.8805,20.064,56,0.9325462760626945,3.5130342028234036
703219,2.3414,19.612,54,0.9002110018609244,3.3116093971476994
703497,1.7596,18.972,53,0.9166777260191745,3.4358295405739514
703506,1.5824,20.112,63,0.9065673014592284,3.4748871898767693
704093,0.6515,19.192,57,0.9311562813687884,3.6098672034237054
704499,1.7475,19.012,49,0.9177628430209814,3.405342760846798
704606,1.4878,20.394,54,0.9342429202390095,3.5374009469532246
704619,0.8128,19.573,113,0.8912795050810152,3.9676290621335717
704808,1.0359,19.693,54,0.9223015855597998,3.7631924967587493
705370,3.0248,20.225,62,0.9171022433406595,3.5858708591375383
705637,1.2492,19.572,55,0.913171379544439,3.1168146996252553
705845,2.731,21.5,57,0.9056007036419208,4.04305126783455
705862,3.1797,20.36,60,0.9269207968271974,3.6779705389452766
707786,1.4651,20.001,52,0.9224444976771669,3.408916149364369
